Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,2XL (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,3XL (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,4XL (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,Youth S,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,Youth M,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,Youth L,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,Youth XL,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,Youth S (custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,Youth M (custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,Youth L (custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-original-adult-youth,,,,,,,,,Youth XL (custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,Xtreme Sport Tek Hoodie 2025 (Adult & Youth),"**Please note: Your order will NOT be shipped directly to you. It will be delivered to and distributed by the team. Thanks!**
Sport-Tek ® PosiCharge ® Sport-Wick ® Heather Fleece Hooded Pullover
As a warm up or cool down layer, this moisture-wicking and color-locking fleece is sure to be a hit. 
5.8-ounce, 100% polyester with PosiCharge technology
Tear-away removable label
Three-panel hood
Self-fabric cuffs and hem
Front pouch pocket","White Space Design, LLC",,"","",false,Size AND Customization,XS,,,,,,,,PC590H,0.0,,0,deny,manual,43.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/0ab4821f-il_fullxfull.6681140394_nifv.jpg?v=1741026871,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,archived
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,S,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/1cac616b-il_fullxfull.6681145208_5hb5.jpg?v=1741026870,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,M,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/2c482f5f-il_fullxfull.6727119167_g6x4.jpg?v=1741026866,3,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,L,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,XL,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,2XL,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,3XL,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,4XL,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,XS  (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,S  (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,M  (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,L  (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,XL (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,2XL (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,3XL (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,4XL (Custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,Youth S,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,Youth M,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,Youth L,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,Youth XL,,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,Youth S (custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,Youth M (custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,Youth L (custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-sport-tek-hoodie-2025-adult-youth,,,,,,,,,Youth XL (custom),,,,,,,,"",0.0,,0,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,Xtreme Baseball Tee,"**Please note: Your order will NOT be shipped directly to you. It will be delivered to and distributed by the team. Thanks!**

Printed on our favorite tee! District ® Perfect Tri ® Tee
Three yarns form a perfect easygoing look.
4.5-ounce, 50/25/25 poly/combed ring spun cotton/rayon, 32 singles
1x1 rib knit neck
Tear-away label
Shoulder to shoulder taping","White Space Design, LLC",,"","",false,Size AND Customization,Youth XS,,,,,,,,DM130/DT130Y,0.0,,0,deny,manual,17.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/151be9c6-il_fullxfull.6681116382_rxv8.jpg?v=1741026867,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,archived
xtreme-baseball-tee,,,,,,,,,Youth S,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/0bb7a56d-il_fullxfull.5843399275_a9d6.jpg?v=1741026866,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,Youth M,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/fd098d02-il_fullxfull.5795320582_ckm3.jpg?v=1741026868,3,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,Youth L,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,Youth XL,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,XS,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,S,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,M,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,L,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,XL,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,2XL,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,3XL,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,4XL,,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,Youth XS (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,Youth S  (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,Youth M  (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,Youth L  (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,Youth XL  (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,XS  (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,S  (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,M  (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,L  (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,XL (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,2XL (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,3XL (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-baseball-tee,,,,,,,,,4XL (Custom),,,,,,,,"",0.0,,0,deny,manual,17.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,Xtreme shorts,"100% polyester wicking knit
Wicks moisture away from the body
Covered elastic waistband with inside drawcord
Matching inner brief with leg elastic
Side vents
4"" inseam
Self-fabric binding on hem
Pad print label","White Space Design, LLC",,"","",false,Size,Youth S,,Design,Crossed Bats,,,,,355/356,0.0,,0,deny,manual,29.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/8dc31803-il_fullxfull.6729263863_cvik.jpg?v=1741026867,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,archived
xtreme-shorts,,,,,,,,,Youth S,,,Original Xtreme,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/95e9d27f-il_fullxfull.6681230038_luhx.jpg?v=1741026866,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,Youth M,,,Crossed Bats,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/fb8fe526-il_fullxfull.6681233870_rm43.jpg?v=1741026866,3,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,Youth M,,,Original Xtreme,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/48a61ed7-il_fullxfull.6729267791_9r9w.jpg?v=1741026868,4,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,Youth L,,,Crossed Bats,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,Youth L,,,Original Xtreme,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,S,,,Crossed Bats,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,S,,,Original Xtreme,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,M,,,Crossed Bats,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,M,,,Original Xtreme,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,L,,,Crossed Bats,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,L,,,Original Xtreme,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,XL,,,Crossed Bats,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,XL,,,Original Xtreme,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,2XL,,,Crossed Bats,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-shorts,,,,,,,,,2XL,,,Original Xtreme,,,,,"",0.0,,0,deny,manual,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-upside-down-baseball-crew,Xtreme Upside Down Baseball Crew,"**Please note: Your order will NOT be shipped directly to you. It will be delivered to and distributed by the team. Thanks!**
8.5-ounce, 57/43 combed ring spun cotton/recycled poly fleece
Made with 100% recycled polyester and sustainably-sourced USA-grown cotton
Made of stronger 3-end fleece
Moisture-wicking
Shoulder to shoulder taping
2x2 rib cuffs and waistband","White Space Design, LLC",,"","",false,Size,S,,,,,,,,701M,0.0,,0,deny,manual,28.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/57fb4f26-il_fullxfull.6681149584_masx.jpg?v=1741026866,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,archived
xtreme-upside-down-baseball-crew,,,,,,,,,M,,,,,,,,"",0.0,,0,deny,manual,28.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/79cc22d3-il_fullxfull.5795250272_hvk9.jpg?v=1741026866,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-upside-down-baseball-crew,,,,,,,,,L,,,,,,,,"",0.0,,0,deny,manual,28.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-upside-down-baseball-crew,,,,,,,,,XL,,,,,,,,"",0.0,,0,deny,manual,28.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-upside-down-baseball-crew,,,,,,,,,2X,,,,,,,,"",0.0,,0,deny,manual,28.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
xtreme-upside-down-baseball-crew,,,,,,,,,3X,,,,,,,,"",0.0,,0,deny,manual,28.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,Navy NSHS Long Sleeve Tee (Adult) - NSHS Softball,"**$5 dollars has been added to the price as a fundraiser! Thank you for your support!**

**Please note: Your order will not be shipped directly to you. It will be delivered to the NSHS softball staff and distributed. Thank you.**

District ® Perfect Tri ® Tee
Three yarns form a perfect easygoing look.
4.5-ounce, 50/25/25 poly/combed ring spun cotton/rayon
1x1 rib knit neck
Tear-away label
Shoulder to shoulder taping
Please note: Some colors in this style are produced as both tubular and side seamed.","White Space Design, LLC",,"","",false,Size,XS,,,,,,,,DT132,0.0,,0,deny,manual,25.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/fd4f0b63-il_fullxfull.6662955094_6doh.jpg?v=1741026866,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,archived
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,S,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/482f9f0a-il_fullxfull.6662954440_hc4q.jpg?v=1741026867,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,M,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,L,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,XL,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,2X,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,3X,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,4X,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,Youth S,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,Youth M,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,Youth L,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
navy-nshs-long-sleeve-tee-adult-nshs-softball,,,,,,,,,Youth XL,,,,,,,,"",0.0,,0,deny,manual,25.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wolves-white-hoodie-adult-youth-nshs-softball-customization-optional,Wolves White Hoodie (Adult & Youth) - NSHS Softball (customization optional),"**$5 dollars has been added to the price as a fundraiser! Thank you for your support!**

**Please note: Your order will not be shipped directly to you. It will be delivered to the NSHS softball staff and distributed. Thank you.**

District® V.I.T.™ Fleece Hoodie
This soft fleece is everything and more at an unbeatable value.  
8.3-ounce, 65/35 ring spun cotton/polyester
100% ring spun cotton face
Jersey-lined, two-piece hood
Dyed-to-match drawcords with aluminum grommets 
Shoulder to shoulder back neck tape
Side seamed
1x1 rib knit cuffs and hem
Tear-away label","White Space Design, LLC",,"","",false,Size,S,,Customization,Name & Number,,,,,DT6100,0.0,,0,deny,manual,33.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3b2e7c96-il_fullxfull.6708843141_f94x.jpg?v=1741026866,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,archived
wolves-white-hoodie-adult-youth-nshs-softball-customization-optional,,,,,,,,,S,,,No Customization,,,,,"",0.0,,0,deny,manual,33.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/d491dc52-il_fullxfull.6708843139_fhkr.jpg?v=1741026868,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wolves-white-hoodie-adult-youth-nshs-softball-customization-optional,,,,,,,,,M,,,Name & Number,,,,,"",0.0,,0,deny,manual,33.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3b16ef82-il_fullxfull.6660782352_o106.jpg?v=1741026866,3,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wolves-white-hoodie-adult-youth-nshs-softball-customization-optional,,,,,,,,,M,,,No Customization,,,,,"",0.0,,0,deny,manual,33.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/367d2376-il_fullxfull.6660782348_o5v3.jpg?v=1741026867,4,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wolves-white-hoodie-adult-youth-nshs-softball-customization-optional,,,,,,,,,L,,,Name & Number,,,,,"",0.0,,0,deny,manual,33.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wolves-white-hoodie-adult-youth-nshs-softball-customization-optional,,,,,,,,,L,,,No Customization,,,,,"",0.0,,0,deny,manual,33.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wolves-white-hoodie-adult-youth-nshs-softball-customization-optional,,,,,,,,,XL,,,Name & Number,,,,,"",0.0,,0,deny,manual,33.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wolves-white-hoodie-adult-youth-nshs-softball-customization-optional,,,,,,,,,XL,,,No Customization,,,,,"",0.0,,0,deny,manual,33.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wolves-white-hoodie-adult-youth-nshs-softball-customization-optional,,,,,,,,,2X,,,Name & Number,,,,,"",0.0,,0,deny,manual,33.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
